,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Compound,Positive,Negative,Neutral
1857,", showing his best moves at the beach in Malibu. <U+0001F3D6><U+FE0F>  #HMSPORT ",False,147,,2018-06-02 16:00:13,False,,1002942974567829505,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,111,False,False,,,0.6369,0.276,0.0,0.724
1858,Get your glow on with #HMBeauty's limited edition Summer Glow Shimmer Palette! We turned to model and student Sydne ,False,152,,2018-06-02 07:00:01,True,,1002807028639813632,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,112,False,False,,,-0.2942,0.0,0.109,0.891
1859,We had the best two days in Malibu together with ! #HMSport <U+0001F64C> ,False,122,,2018-06-02 01:53:11,False,,1002729812480290816,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,110,False,False,,,0.6696,0.272,0.0,0.728
1860,Meet your lipstick match at #HMMagazine  ,False,138,,2018-06-01 10:00:02,False,,1002489941652275200,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,111,False,False,,,0.0,0.0,0.0,1.0
1861,Your little sunshines deserve the sweetest summer styles. <U+2600><U+FE0F> Shop in store or at  #HMKids ,False,203,,2018-06-01 07:00:04,False,,1002444654074302464,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,118,False,False,,,0.0,0.0,0.0,1.0
1862,"We believe in love for all! <U+0001F497><U+0001F46C><U+0001F46D><U+0001F46B><U+0001F497> 
10% off the sales price for each item in our ""Love for All Collection"" will supp ",False,270,,2018-05-31 15:00:02,True,,1002203054739984384,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,152,False,False,,,0.8655,0.293,0.0,0.707
1863,Ready for summer? #HMMagazine has selected 10 must-haves for the season's best parties.  ,False,217,,2018-05-31 10:00:03,False,,1002127560573145089,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,115,False,False,,,0.8555,0.485,0.0,0.515
1864,You can't beat an olive bikini and straw-hat combo. Get yours in store or at  #HM ,False,208,,2018-05-31 07:00:48,False,,1002082448509931520,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,112,False,False,,,0.0,0.0,0.0,1.0
1865,"Last time, we had the pleasure to work with athlete . Are you guys ready for our next session? Head to ",False,61,,2018-05-30 15:00:00,True,,1001840657185390593,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,98,False,False,,,0.7351,0.246,0.0,0.754
1866,Splash! Dive into summer fashion at  #HM ,False,93,,2018-05-30 10:00:00,False,,1001765161043091456,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,97,False,False,,,0.0,0.0,0.0,1.0
1867,We can't think of a better way to relax than in a breezy summer shirt. Can you? #HMMan ,False,95,,2018-05-30 07:00:01,False,,1001719863868567552,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,92,False,False,,,0.7003,0.266,0.0,0.734
1868,Happy days start with #HM tees. Cop your favourite colours and prints in store or at  ,False,284,,2018-05-29 15:00:04,False,,1001478286151692289,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,103,False,False,,,0.5719,0.198,0.0,0.802
1869,Want rosy cheeks and lips in a flash? Do like artist and model Maly Mann and dab on your favourite shades from ,False,137,,2018-05-29 10:00:01,True,,1001402774469431296,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,89,False,False,,,0.4215,0.16,0.0,0.84
1870,"Black, yellow or pink <U+0001F576>? THAT is the question! Shop fun #HM sunnies in store or at  ",False,168,,2018-05-29 07:00:00,False,,1001357472550932480,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,87,False,False,,,0.5562,0.183,0.0,0.817
1871," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree to Terms of use: ",False,0,LilianKlebow,2018-05-28 19:24:06,False,9.826546393876685e+17,1001182344974397440,472087727.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.418,0.0,0.582
1872," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree to Terms of use: ",False,0,PauGotoNewsTime,2018-05-28 19:22:08,False,9.841735004737659e+17,1001181847584411653,7.932651164479078e+17,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.418,0.0,0.582
1873," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree to Terms of use: ",False,0,vaibhavtalwar,2018-05-28 19:21:47,False,9.945796570717798e+17,1001181759076208640,106745070.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.418,0.0,0.582
1874,"Who's ready to join the green team? <U+0001F49A> Khaki, jade and emerald shades, now at  #HM ",False,154,,2018-05-28 15:00:03,False,,1001115892195954688,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,82,False,False,,,0.5719,0.251,0.0,0.749
1875,Don't forget your feet this summer! Step into vacay perfection with these lightweight summer shoes  now in store a ,False,156,,2018-05-28 10:00:04,True,,1001040400017248256,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,82,False,False,,,0.6866,0.239,0.0,0.761
1876,Looking for the latest trend pieces or a new wardrobe classic? See this week's top picks from #HMMagazine ,False,294,,2018-05-28 07:00:03,True,,1000995098010816512,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,91,False,False,,,0.2023,0.096,0.0,0.904
1877,"Walk all day in our summer coloured espadrilles. Get chic with our new styles, now in store and online. #HM ",False,147,,2018-05-26 09:49:04,True,,1000312857366589440,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,70,False,False,,,0.2732,0.1,0.0,0.9
1878,"Bling, bling, bling  these trainers are this week's thing! Find them (and other new goodies) in store and online. ",False,163,,2018-05-26 09:43:00,True,,1000311328748199936,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,73,False,False,,,0.0,0.0,0.0,1.0
1879,Match your slides and your scarf  shop in store or at  #HM   ,False,144,,2018-05-25 15:00:07,False,,1000028745410011136,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,72,False,False,,,0.0,0.0,0.0,1.0
1880,"Be a star in these new blue pieces! Find preppy new party styles for the little one's, in store and online. #HM ",False,120,,2018-05-25 09:44:46,True,,999949387475423233,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,59,False,False,,,0.4574,0.125,0.0,0.875
1881,"Shop our latest drop with loose-fitted styles, perfect for beach hang (don't forget the <U+F3D0>)! #HMMan ",False,119,,2018-05-25 07:00:19,True,,999908000323125248,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,62,False,False,,,0.5511,0.273,0.101,0.626
1882,"Flowy, fresh and with subtile details. Fall in love with this week's favourite dress  in store and online. #HM ",False,239,,2018-05-24 15:00:05,True,,999666351873589249,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,58,False,False,,,0.7579,0.265,0.0,0.735
1883,Summer must-haves: billowing silhouettes in crispy whites. #HM  ,False,153,,2018-05-24 10:00:21,False,,999590920650723328,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,56,False,False,,,0.0,0.0,0.0,1.0
1884,Be the centre of attention in the most luminous colour. <U+0001F34B> #HM  ,False,139,,2018-05-23 18:12:00,False,,999352259824758798,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,53,False,False,,,0.0,0.0,0.0,1.0
1885,Beach up in new summer pieces. Cool and comfy arrivals are now available in store and online. ,False,151,,2018-05-23 10:00:07,True,,999228472169058304,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,55,False,False,,,0.3182,0.126,0.0,0.874
1886,"Hei ! H&amp;M+ mallistomme paranee ja monipuolistuu jatkuvasti, syksyllä on luvassa parempi saatavuus myös ",False,43,,2018-05-23 07:48:29,True,,999195346445193216,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,2,False,False,,,0.0,0.0,0.0,1.0
1887,"In need of an eyeliner master class? We asked model, student and vintage aficionado Lily Yeung to show us how to ac ",False,161,,2018-05-23 07:09:00,True,,999185410201878528,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,53,False,False,,,0.0,0.0,0.0,1.0
1888,Match the weekend's pink lemonade in these fun earrings. Explore all of our new vibrant jewellery in store and onli ,False,166,,2018-05-22 15:00:05,True,,998941573223211008,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,50,False,False,,,0.7717,0.271,0.0,0.729
1889,we've sorted out your go-to look for the summer. Like it? Get it in store or at  #HM ,False,171,,2018-05-21 15:00:08,False,,998579199173713921,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,49,False,False,,,0.3612,0.128,0.0,0.872
1890,"Warm and vibrant sunset colours, billowing silhouettes and crispy, crispy white. Accessories with a handcrafted tou ",False,250,,2018-05-21 08:46:04,True,,998485063166844928,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,56,False,False,,,0.6486,0.275,0.0,0.725
1891,From concept to street-ready. Get these new kicks  now in store and online! #HM  ,False,162,,2018-05-20 15:00:01,False,,998216782098780161,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,52,False,False,,,0.0,0.0,0.0,1.0
1892,Add some <U+0001F334><U+0001F334><U+0001F334> to your summer accessories. All items available in store and at  #HM ,False,149,,2018-05-20 07:00:00,False,,998095981101989889,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,44,False,False,,,0.0,0.0,0.0,1.0
1893,Fun summer wardrobe grab-and-gos for your little one. Shop in store and at  #HM ,False,156,,2018-05-19 15:00:32,False,,997854523057213441,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,47,False,False,,,0.5106,0.202,0.0,0.798
1894,"Fresh green, summer black, fuchsia and a splash of lovely lilac. <U+0001F4A6> <U+0001F3D6> More styles and colours in store and at ",False,203,,2018-05-19 07:01:55,True,,997734078106435585,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,50,False,False,,,0.7269,0.243,0.0,0.757
1895,Sunny summer plans? We've selected the season's best and brightest bikinis and swimsuits. Find your favourite at ,False,159,,2018-05-18 16:00:03,True,,997507112371720192,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,45,False,False,,,0.9001,0.44,0.0,0.56
1896,Want to own this season's best trends? Take a cue from from Turkish influencer Nil Ninat! #HMMagazine ,False,172,,2018-05-18 15:00:53,True,,997492224840667138,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,44,False,False,,,0.6996,0.279,0.0,0.721
1897,Still team Yanny? Give Laurel a chance with these headphones. Find them at ! <U+0001F442><U+0001F3A7> ,False,136,,2018-05-18 11:16:01,False,,997435636033474560,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hm,43,False,False,,,0.3164,0.141,0.0,0.859
1898,A little lace for those loungey nights. Find the nightwear that fits you in store or online. #HM ,False,129,,2018-05-18 10:00:00,True,,997416505745788930,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,34,False,False,,,0.0,0.0,0.0,1.0
1899,Our summer collection is here! <U+2600><U+FE0F> Get your favourite styles in store and at  #HM ,False,107,,2018-05-18 07:00:01,False,,997371211364564993,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,36,False,False,,,0.0,0.0,0.0,1.0
1900," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree to Terms of use: ",False,0,denimjoy_,2018-05-18 00:16:09,False,9.960325403968717e+17,997269572242821120,3240114769.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.418,0.0,0.582
1901,Suit yourself! Shop our effortlessly stylish two-pieces in store and online!  #HMMan ,False,82,,2018-05-17 15:00:00,False,,997129615784194048,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,30,False,False,,,0.0,0.0,0.0,1.0
1902, Haluamme kaikkien tekstiilityöntekijöiden saavan toimeentulon mahdollistavaa palkkaa. Ensimmäinen me ,False,0,RonjaKarkinen,2018-05-17 12:38:30,True,9.967287897858294e+17,997094003857293312,1228309634.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.0,0.0,0.0,1.0
1903,"Bring your unwanted textiles to your local H&amp;M store, and they will be reworn, reused or recycled! Read more at ",False,137,,2018-05-17 10:00:00,True,,997054116156260353,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,50,False,False,,,-0.2942,0.0,0.103,0.897
1904,"A love declaration to the sun, the sea and the new H&amp;M summer collection. <U+2600><U+FE0F> See full video at ",False,144,,2018-05-17 07:00:02,True,,997008825155837952,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,34,False,False,,,0.6369,0.189,0.0,0.811
1905," Hi Chloe! To change your home address, you will have to get in touch with our Customer Service team. F ",False,1,chloebishop__,2018-05-16 16:08:24,True,9.967607256904212e+17,996784441124147200,2282395407.0,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,0,False,False,,,0.0,0.0,0.0,1.0
1906,Swimwear in baby blue  just for you. Get this fun-in-the-sun style in store or online. #HM  ,False,142,,2018-05-16 15:00:04,False,,996767242846162949,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,27,False,False,,,0.0,0.0,0.0,1.0
1907,Catch some waves or just some rays  either way have fun-filled summer days! <U+0001F30A>  #HMKids ,False,130,,2018-05-15 15:00:11,False,,996404886370750474,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,28,False,False,,,0.0,0.0,0.0,1.0
1908,#HMMagazine has gathered the top picks for staying stylish at summers music festivals. Shop the pieces here: ,False,227,,2018-05-15 09:00:04,True,,996314256948817921,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,39,False,False,,,0.5106,0.223,0.0,0.777
1909,A zesty floral skirt and a breezy tank top will have you floating this summer. Shop in store or at ,False,159,,2018-05-14 15:01:02,True,,996042711303163904,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,25,False,False,,,0.2023,0.087,0.0,0.913
1910,Looking for the latest trend piece or a new wardrobe classic? See this week's top picks from #HMMagazine ,False,174,,2018-05-14 07:00:04,True,,995921670169915392,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,28,False,False,,,0.2023,0.096,0.0,0.904
1911,We've got elegant pieces for the sweetest guests. <U+0001F338> Find new bright styles in store and online. #HMKids ,False,118,,2018-05-13 15:00:01,True,,995680065353535488,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,24,False,False,,,0.7184,0.273,0.0,0.727
1912,Get ready to sweat in our brand new sporty styles! Find matching grey pieces in store and online. #HM ,False,181,,2018-05-13 07:00:06,True,,995559290332119041,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,28,False,False,,,0.4574,0.19,0.0,0.81
1913,COOLMAX® denim is your best friend this summer. The breathable fabric moves moisture away from the skin and keeps y ,False,93,,2018-05-12 15:00:01,True,,995317680935751680,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",hm,22,False,False,,,0.8126,0.28,0.0,0.72
1914,"Ready, set, beach! Get your summer fun set <U+2600><U+FE0F> New cool looks in store and online. #HMMan  ",False,292,,2018-05-12 10:02:36,False,,995242832955834368,,"<a href=""http://adobe.com"" rel=""nofollow"">Adobe® Social</a>",hm,39,False,False,,,0.8122,0.375,0.0,0.625
1915," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree to Terms of use: ",False,1,stylelove,2018-05-11 15:12:04,False,9.800983253441495e+17,994958323672903681,84291511.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,1,False,False,,,0.8955,0.418,0.0,0.582
1916," Brilliant pic! Wed love to feature your photo, just reply with #YesHM to agree to Terms of use: ",False,1,GirlWithGlamx,2018-05-11 15:10:05,False,9.860399185301258e+17,994957825330827264,441378922.0,"<a href=""https://www.olapic.com"" rel=""nofollow"">Photorank App</a>",hm,0,False,False,,,0.8955,0.418,0.0,0.582
